,load,alloc,reward,sigma,event_start_time,event_end_time
1684900121.284553,40.4157829284668,2.0,0.18487395346164703,0.5,1684900121.284553,1684900134.8683548
1684900135.0123625,36.83766174316406,2.0,0.13178294897079468,0.5,1684900135.0123625,1684900149.128351
1684900149.5004787,38.181575775146484,2.0,0.1349206417798996,0.5,1684900149.5004787,1684900163.2243752
1684900163.449324,44.586421966552734,2.0,0.1260504275560379,0.5,1684900163.449324,1684900176.9960485
1684900177.181358,43.1394157409668,2.0,0.16935484111309052,0.5,1684900177.181358,1684900190.8347652
1684900191.139715,40.46327209472656,2.0,0.1349206417798996,0.5,1684900191.139715,1684900205.0041397
1684900205.2778742,37.89130783081055,2.0,0.16923077404499054,0.5,1684900205.2778742,1684900219.3444254
1684900219.5902982,40.849788665771484,2.0,0.13846154510974884,0.5,1684900219.5902982,1684900233.641779
1684900233.8398302,40.90781784057617,2.0,0.10569106042385101,0.5,1684900233.8398302,1684900248.16472
1684900248.5298982,35.79024124145508,2.0,0.12068965286016464,0.5,1684900248.5298982,1684900262.4163651
1684900262.557106,37.31909942626953,2.0,0.15199999511241913,0.5,1684900262.557106,1684900275.392357
1684900275.5779126,39.841636657714844,2.0,0.11428571492433548,0.5,1684900275.5779126,1684900288.7048838
1684900288.8503947,44.03923034667969,2.0,0.17557251453399658,0.5,1684900288.8503947,1684900301.8388147
1684900302.0839448,41.481285095214844,2.0,0.1147540956735611,0.5,1684900302.0839448,1684900312.4500656
1684900312.7379222,42.22617721557617,2.0,0.1269841343164444,0.5,1684900312.7379222,1684900324.7210097
1684900325.1229603,40.2404899597168,2.0,0.15555556118488312,0.5,1684900325.1229603,1684900337.9210148
1684900338.1688907,41.601226806640625,2.0,0.10619468986988068,0.5,1684900338.1688907,1684900353.1203725
1684900353.5092561,38.74851608276367,2.0,0.19402985274791718,0.5,1684900353.5092561,1684900366.490399
1684900366.685498,40.703948974609375,2.0,0.10924369841814041,0.5,1684900366.685498,1684900380.8364587
1684900381.184281,37.429786682128906,2.0,0.21014492213726044,0.5,1684900381.184281,1684900394.7563596
1684900395.0089712,37.93856430053711,2.0,0.14529915153980255,0.5,1684900395.0089712,1684900408.1354566
1684900408.3059247,37.803428649902344,2.0,0.14754098653793335,0.5,1684900408.3059247,1684900423.2516596
1684900423.4001958,40.33272933959961,2.0,0.12711864709854126,0.5,1684900423.4001958,1684900438.5243888
1684900438.7706203,38.02225875854492,2.0,0.192592591047287,0.5,1684900438.7706203,1684900452.9728274
1684900453.2032268,35.501346588134766,2.0,0.09482758492231369,0.5,1684900453.2032268,1684900467.906895
1684900468.1050975,39.791419982910156,2.0,0.1782945692539215,0.5,1684900468.1050975,1684900482.3041387
1684900482.4589558,41.23725891113281,2.0,0.11363636702299118,0.5,1684900482.4589558,1684900496.3541565
1684900496.5172849,39.604244232177734,2.0,0.10619468986988068,0.5,1684900496.5172849,1684900510.4804354
1684900510.8996787,41.37541961669922,2.0,0.1652892529964447,0.5,1684900510.8996787,1684900525.3043666
1684900525.5749521,41.3903923034668,2.0,0.1339285671710968,0.5,1684900525.5749521,1684900538.5006566
1684900538.7325468,38.7425422668457,2.0,0.1260504275560379,0.5,1684900538.7325468,1684900551.8963704
1684900552.146728,40.40904235839844,2.0,0.11304347962141037,0.5,1684900552.146728,1684900565.1883636
1684900565.4966903,37.17842102050781,2.0,0.12711864709854126,0.5,1684900565.4966903,1684900578.676379
1684900579.0559776,38.725624084472656,2.0,0.15748031437397003,0.5,1684900579.0559776,1684900592.6387148
1684900592.8072379,41.663307189941406,2.0,0.14399999380111694,0.5,1684900592.8072379,1684900606.3683314
1684900606.5198164,38.16999435424805,2.0,0.10655737668275833,0.5,1684900606.5198164,1684900620.6146572
1684900620.9098542,35.05423355102539,2.0,0.1640625,0.5,1684900620.9098542,1684900634.0609052
1684900634.3886452,39.96094512939453,2.0,0.19379845261573792,0.5,1684900634.3886452,1684900648.4523764
1684900648.7363997,43.5283088684082,2.0,0.13333334028720856,0.5,1684900648.7363997,1684900661.808353
1684900662.107768,37.8741455078125,2.0,0.11864406615495682,0.5,1684900662.107768,1684900675.7318373
1684900676.2521136,37.19829177856445,2.0,0.1621621549129486,0.5,1684900676.2521136,1684900690.2043676
1684900690.4142327,38.32158279418945,2.0,0.1550387591123581,0.5,1684900690.4142327,1684900704.7403636
1684900704.920075,36.45112991333008,2.0,0.14516128599643707,0.5,1684900704.920075,1684900718.5273352
1684900718.7555056,43.56723403930664,2.0,0.1666666716337204,0.5,1684900718.7555056,1684900732.8257124
1684900733.067029,38.3728141784668,2.0,0.18400000035762787,0.5,1684900733.067029,1684900746.644349
1684900746.9006596,39.04296112060547,2.0,0.1705426424741745,0.5,1684900746.9006596,1684900760.6803515
1684900760.9797025,39.42457962036133,2.0,0.1304347813129425,0.5,1684900760.9797025,1684900774.042619
1684900774.339809,41.14711380004883,2.0,0.1428571492433548,0.5,1684900774.339809,1684900787.269027
1684900787.492499,36.28208923339844,2.0,0.15000000596046448,0.5,1684900787.492499,1684900802.5963702
1684900802.865802,39.63747024536133,2.0,0.20769231021404266,0.5,1684900802.865802,1684900816.3883598
1684900816.6652176,40.29688262939453,2.0,0.13709677755832672,0.5,1684900816.6652176,1684900829.8176
1684900830.0961654,41.28704071044922,2.0,0.1071428582072258,0.5,1684900830.0961654,1684900843.8292887
1684900844.198801,40.356956481933594,2.0,0.11290322244167328,0.5,1684900844.198801,1684900857.2820468
1684900857.7839339,41.395572662353516,2.0,0.1587301641702652,0.5,1684900857.7839339,1684900871.2636359
1684900871.4736643,42.10285568237305,2.0,0.10833333432674408,0.5,1684900871.4736643,1684900885.7007272
1684900886.0052755,39.07925033569336,2.0,0.11206896603107452,0.5,1684900886.0052755,1684900899.4139256
1684900899.59325,39.16176986694336,2.0,0.14399999380111694,0.5,1684900899.59325,1684900912.0033128
1684900912.1809077,36.692935943603516,2.0,0.11403508484363556,0.5,1684900912.1809077,1684900926.0255342
1684900926.207171,38.785526275634766,2.0,0.11016949266195297,0.5,1684900926.207171,1684900939.124361
1684900939.463111,37.57345962524414,2.0,0.1942446082830429,0.5,1684900939.463111,1684900952.6373038
1684900952.8892512,38.966495513916016,2.0,0.16923077404499054,0.5,1684900952.8892512,1684900967.2092452
1684900967.4627173,36.984580993652344,2.0,0.17322835326194763,0.5,1684900967.4627173,1684900982.0363584
1684900982.367725,37.61210632324219,2.0,0.15748031437397003,0.5,1684900982.367725,1684900995.7676659
1684900995.978518,35.60308074951172,2.0,0.1269841343164444,0.5,1684900995.978518,1684901009.4043229
1684901009.5956318,38.73947525024414,2.0,0.10619468986988068,0.5,1684901009.5956318,1684901023.4574609
