,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1684829307.496566,6434.0,21199.411,27870.0,3877.092,"{'root--consul': 1.3934426229508197, 'root--frontend': 1.0163934426229508, 'root--geo': 1.2131147540983607, 'root--jaeger': 1.1311475409836065, 'root--memcached-profile': 1.2459016393442623, 'root--memcached-rate': 1.0163934426229508, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 1.0, 'root--rate': 1.0, 'root--recommendation': 1.0, 'root--reservation': 1.0, 'root--search': 1.0, 'root--user': 1.0}",1684829307.496566,1684829338.073096
1684829338.074325,17293.0,14120.997,23990.0,5153.276,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.9672131147540983, 'root--mongodb-geo': 1.0819672131147542, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.1475409836065573, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0327868852459017, 'root--profile': 1.9344262295081966, 'root--rate': 1.6229508196721312, 'root--recommendation': 1.9344262295081966, 'root--reservation': 2.6065573770491803, 'root--search': 1.7377049180327868, 'root--user': 1.8524590163934427}",1684829338.074325,1684829368.6461575
1684829368.6782353,12154.0,17139.639,26120.0,4974.012,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 1.0327868852459017, 'root--jaeger': 1.1147540983606556, 'root--memcached-profile': 1.1147540983606556, 'root--memcached-rate': 1.2459016393442623, 'root--memcached-reserve': 1.360655737704918, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0655737704918034, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0819672131147542, 'root--profile': 1.0163934426229508, 'root--rate': 1.278688524590164, 'root--recommendation': 1.360655737704918, 'root--reservation': 1.7868852459016393, 'root--search': 1.4426229508196722, 'root--user': 1.4754098360655739}",1684829368.6782353,1684829399.2476344
1684829399.2489312,11997.0,17114.541,25720.0,5061.93,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 1.0, 'root--jaeger': 1.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 1.0, 'root--rate': 1.0, 'root--recommendation': 1.0, 'root--reservation': 1.0, 'root--search': 1.0, 'root--user': 1.0}",1684829399.2489312,1684829429.3104544
1684829429.311621,12149.0,17074.499,25790.0,4961.147,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 1.0, 'root--jaeger': 1.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 1.0, 'root--rate': 1.0, 'root--recommendation': 1.0, 'root--reservation': 1.0, 'root--search': 1.0, 'root--user': 1.0}",1684829429.311621,1684829459.3946443
