,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1684826150.8448188,17075.0,14660.701,24050.0,4666.865,"{'root--consul': 1.8032786885245902, 'root--frontend': 1.6885245901639345, 'root--geo': 1.8032786885245902, 'root--jaeger': 1.7377049180327868, 'root--memcached-profile': 1.7704918032786885, 'root--memcached-rate': 1.9344262295081966, 'root--memcached-reserve': 1.3770491803278688, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0655737704918034, 'root--mongodb-recommendation': 1.0491803278688525, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0327868852459017, 'root--profile': 1.1147540983606556, 'root--rate': 0.5081967213114754, 'root--recommendation': 1.2459016393442623, 'root--reservation': 1.1639344262295082, 'root--search': 1.3114754098360655, 'root--user': 1.1967213114754098}",1684826150.8448188,1684826181.411153
1684826181.412278,21940.0,15050.618,22540.0,4348.83,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0491803278688525, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0491803278688525, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684826181.412278,1684826211.9751675
1684826211.9763746,22366.0,14947.857,22480.0,4336.822,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0327868852459017, 'root--mongodb-profile': 1.0327868852459017, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0327868852459017, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684826211.9763746,1684826242.5310042
1684826242.53228,21648.0,15176.413,22630.0,4359.576,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.05, 'root--mongodb-recommendation': 1.0333333333333334, 'root--mongodb-reservation': 1.0333333333333334, 'root--mongodb-user': 1.0333333333333334, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684826242.53228,1684826272.6001887
