,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1684834132.1145096,14460.0,16638.165,25070.0,4776.7,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.918032786885246, 'root--jaeger': 2.918032786885246, 'root--memcached-profile': 2.918032786885246, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.918032786885246, 'root--recommendation': 2.0, 'root--reservation': 1.0, 'root--search': 2.918032786885246, 'root--user': 1.0}",1684834132.1145096,1684834162.6807165
1684834162.6818233,28721.0,13596.197,21270.0,3814.026,"{'root--consul': 2.0, 'root--frontend': 2.8, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 2.466666666666667, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 1.8, 'root--search': 2.0, 'root--user': 1.7166666666666666}",1684834162.6818233,1684834192.7605984
1684834192.7617404,28541.0,13414.188,20550.0,3956.834,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834192.7617404,1684834223.3461537
1684834223.3473036,3730.0,17659.562,27050.0,5633.32,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834223.3473036,1684834253.9054585
1684834253.9067035,9326.0,21662.726,28880.0,4374.403,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834253.9067035,1684834284.4879203
1684834284.4892843,3231.0,17733.476,28590.0,5556.15,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834284.4892843,1684834315.0626564
1684834315.0637522,9472.0,20394.621,28440.0,4504.107,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834315.0637522,1684834345.62514
1684834345.6266654,28184.0,13521.941,23490.0,4998.281,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834345.6266654,1684834376.2023234
1684834376.2034538,30880.0,13344.162,20140.0,3679.114,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834376.2034538,1684834406.2647388
1684834406.2658713,30953.0,13455.488,20170.0,3706.27,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834406.2658713,1684834436.847318
1684834436.8484576,33228.0,13571.045,20560.0,4063.345,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834436.8484576,1684834467.4151366
1684834467.416483,57820.0,5120.677,16970.0,5528.489,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834467.416483,1684834497.5004563
1684834497.501555,57660.0,4647.445,18510.0,5625.063,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834497.501555,1684834528.0548398
1684834528.0558977,52374.0,6115.134,17870.0,5924.005,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834528.0558977,1684834558.625484
1684834558.626515,55927.0,5721.657,15760.0,5607.995,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834558.626515,1684834588.7268977
1684834588.728029,37150.0,11416.333,20190.0,4411.389,"{'root--consul': 2.0, 'root--frontend': 2.3934426229508197, 'root--geo': 2.0, 'root--jaeger': 2.1147540983606556, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 2.3934426229508197, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0491803278688525, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 1.9180327868852458, 'root--search': 2.0, 'root--user': 2.0}",1684834588.728029,1684834619.2834535
1684834619.2846599,31141.0,12890.015,19790.0,3799.907,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 3.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.098360655737705, 'root--mongodb-rate': 1.0327868852459017, 'root--mongodb-recommendation': 1.0819672131147542, 'root--mongodb-reservation': 1.0819672131147542, 'root--mongodb-user': 1.0327868852459017, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834619.2846599,1684834649.850231
1684834649.851223,30854.0,12834.523,20790.0,3948.54,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 3.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834649.851223,1684834680.4265208
1684834680.4276285,31133.0,12953.265,20270.0,3812.889,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 3.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0327868852459017, 'root--mongodb-recommendation': 1.0327868852459017, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834680.4276285,1684834710.9903777
1684834710.991489,30696.0,13070.74,20000.0,3791.171,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 3.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684834710.991489,1684834741.0673985
1684834741.068509,25876.0,12745.509,22000.0,4654.148,"{'root--consul': 2.0, 'root--frontend': 2.0491803278688523, 'root--geo': 2.0, 'root--jaeger': 2.6065573770491803, 'root--memcached-profile': 2.0163934426229506, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.6065573770491803, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 1.7540983606557377, 'root--search': 2.0, 'root--user': 1.639344262295082}",1684834741.068509,1684834771.62513
1684834771.6263762,41630.0,11037.956,18090.0,2950.438,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0491803278688525, 'root--mongodb-user': 1.0491803278688525, 'root--profile': 2.0, 'root--rate': 2.901639344262295, 'root--recommendation': 2.0, 'root--reservation': 2.7704918032786887, 'root--search': 2.0, 'root--user': 1.0}",1684834771.6263762,1684834802.188343
1684834802.1896474,46141.0,9485.576,16760.0,3151.633,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 3.0, 'root--recommendation': 2.0, 'root--reservation': 3.0, 'root--search': 2.0, 'root--user': 1.0}",1684834802.1896474,1684834832.7489467
1684834832.7500753,42038.0,10424.867,16650.0,3241.82,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0491803278688525, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0491803278688525, 'root--profile': 2.0, 'root--rate': 3.0, 'root--recommendation': 2.0, 'root--reservation': 3.0, 'root--search': 2.0, 'root--user': 1.0}",1684834832.7500753,1684834863.3230424
1684834863.3239877,46669.0,8066.302,16940.0,5414.474,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 3.0, 'root--recommendation': 2.0, 'root--reservation': 3.0, 'root--search': 2.0, 'root--user': 1.0}",1684834863.3239877,1684834893.3927147
1684834893.3937182,42860.0,8865.11,18550.0,3818.755,"{'root--consul': 1.8666666666666667, 'root--frontend': 2.8666666666666667, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.9, 'root--memcached-rate': 1.9, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.9, 'root--recommendation': 2.0, 'root--reservation': 3.0, 'root--search': 2.0, 'root--user': 1.0}",1684834893.3937182,1684834923.4821784
1684834923.4832547,31712.0,12730.918,20140.0,3820.441,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 2.262295081967213, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0327868852459017, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0819672131147542, 'root--mongodb-reservation': 1.0655737704918034, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 1.7540983606557377, 'root--recommendation': 2.4918032786885247, 'root--reservation': 3.0, 'root--search': 2.5245901639344264, 'root--user': 1.4918032786885247}",1684834923.4832547,1684834954.0509512
1684834954.052151,31732.0,12729.033,20150.0,3824.545,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0327868852459017, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 3.0, 'root--user': 2.0}",1684834954.052151,1684834984.6290126
1684834984.6302865,30416.0,12492.215,21760.0,4294.647,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 3.0, 'root--user': 2.0}",1684834984.6302865,1684835015.2064805
1684835015.2077065,30408.0,12759.276,21480.0,4147.606,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 3.0, 'root--user': 2.0}",1684835015.2077065,1684835045.2687929
1684835045.2698908,30242.0,13203.307,20190.0,3868.724,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 3.0, 'root--user': 2.0}",1684835045.2698908,1684835075.818682
1684835075.8200257,10541.0,15673.679,25900.0,6492.428,"{'root--consul': 1.6885245901639345, 'root--frontend': 2.639344262295082, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 1.639344262295082, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.1311475409836067, 'root--reservation': 2.1639344262295084, 'root--search': 2.1639344262295084, 'root--user': 2.0}",1684835075.8200257,1684835106.392503
1684835106.3936167,3765.0,18999.207,28850.0,5868.516,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835106.3936167,1684835136.9626575
1684835136.9638503,15746.0,19258.155,27280.0,4130.898,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835136.9638503,1684835167.5365772
1684835167.5377097,5157.0,17636.736,28250.0,7212.983,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835167.5377097,1684835198.1095634
1684835198.1108615,4340.0,19108.816,28560.0,5291.016,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835198.1108615,1684835228.6921067
1684835228.7205799,24867.0,14648.412,23900.0,4772.189,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835228.7205799,1684835259.2793655
1684835259.2804105,31867.0,13104.052,19660.0,3616.744,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835259.2804105,1684835289.8423405
1684835289.8438025,31359.0,12981.513,19870.0,3806.874,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835289.8438025,1684835320.404392
1684835320.4057121,29745.0,13582.041,20270.0,4071.631,"{'root--consul': 2.0, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 2.0}",1684835320.4057121,1684835350.4793673
1684835350.4805973,26782.0,14209.911,21400.0,4467.818,"{'root--consul': 1.3114754098360655, 'root--frontend': 3.0, 'root--geo': 2.0, 'root--jaeger': 2.0, 'root--memcached-profile': 1.3114754098360655, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.1475409836065573, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 1.4754098360655739, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.0, 'root--search': 2.0, 'root--user': 1.3442622950819672}",1684835350.4805973,1684835381.0647979
1684835381.086773,45883.0,9430.435,16990.0,3138.74,"{'root--consul': 1.0, 'root--frontend': 3.0, 'root--geo': 3.0, 'root--jaeger': 2.966666666666667, 'root--memcached-profile': 1.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 1.0333333333333334, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0333333333333334, 'root--profile': 2.0, 'root--rate': 2.0, 'root--recommendation': 2.0, 'root--reservation': 2.933333333333333, 'root--search': 2.0, 'root--user': 1.0}",1684835381.086773,1684835411.1854193
