,load,alloc,reward,sigma,event_start_time,event_end_time
1684900147.476895,1.0,2.0,17.222820281982422,18.902231216430664,1684900147.476895,1684900169.0180836
1684900169.3102934,1.0,2.0,15.065340042114258,20.058979034423828,1684900169.3102934,1684900195.463038
1684900222.8051958,1.0,1.0,11.809830665588379,12.213080406188965,1684900222.8051958,1684900243.4659486
1684900243.9224615,1.0,1.0,12.333684921264648,12.04544734954834,1684900243.9224615,1684900263.13813
1684900263.4008656,1.0,1.0,10.89136028289795,11.67949390411377,1684900263.4008656,1684900284.7021527
1684900285.0821412,1.0,1.0,15.388459205627441,15.503361701965332,1684900285.0821412,1684900305.097141
1684900305.420265,1.0,1.0,17.219820022583008,15.204241752624512,1684900305.420265,1684900323.0162678
1684900323.5130363,1.0,1.0,11.986316680908203,15.089617729187012,1684900323.5130363,1684900348.4581478
1684900348.9060564,1.0,1.0,17.63463592529297,15.807493209838867,1684900348.9060564,1684900366.7119248
1684900366.9722874,1.0,1.0,14.460431098937988,13.542374610900879,1684900366.9722874,1684900385.64393
1684900385.9795945,1.0,1.0,17.61331558227539,14.457005500793457,1684900385.9795945,1684900402.274085
1684900402.527254,1.0,1.0,18.080148696899414,14.938223838806152,1684900402.527254,1684900418.9541094
1684900419.0816479,1.0,1.0,12.895112037658691,14.444244384765625,1684900419.0816479,1684900441.3381433
1684900441.6933296,1.0,1.0,19.99738121032715,14.971047401428223,1684900441.6933296,1684900456.595281
1684900456.858237,1.0,1.0,13.815576553344727,14.78994083404541,1684900456.858237,1684900478.0661824
1684900478.285672,1.0,1.0,13.850366592407227,14.700919151306152,1684900478.285672,1684900499.3681462
1684900499.554342,1.0,1.0,14.299285888671875,14.921298027038574,1684900499.554342,1684900520.2546763
