,load,alloc,reward,sigma,event_start_time,event_end_time
1684859867.0233653,1.0,2.0,29.504026412963867,17.353357315063477,1684859867.0233653,1684859878.5811098
1684859878.886925,1.0,2.0,16.160280227661133,19.48963165283203,1684859878.886925,1684859902.5251281
1684859902.6619844,1.0,2.0,32.54922866821289,17.35052490234375,1684859902.6619844,1684859913.1691456
1684859913.626434,1.0,2.0,22.826311111450195,19.56839942932129,1684859913.626434,1684859930.4491265
1684859930.9504828,1.0,2.0,18.645639419555664,19.563335418701172,1684859930.9504828,1684859951.545111
1684859952.0200899,1.0,2.0,14.866698265075684,20.328325271606445,1684859952.0200899,1684859978.791334
1684859979.03696,1.0,2.0,17.53489875793457,19.851842880249023,1684859979.03696,1684860001.2783198
1684860001.5565343,1.0,2.0,14.604375839233398,19.16128158569336,1684860001.5565343,1684860027.302242
1684860027.5673227,1.0,2.0,15.2152738571167,19.59656524658203,1684860027.5673227,1684860052.805121
1684860053.2673252,1.0,2.0,17.03519630432129,19.896547317504883,1684860053.2673252,1684860076.161104
1684860076.7864153,1.0,2.0,14.860612869262695,19.573246002197266,1684860076.7864153,1684860102.7611184
1684860103.2069643,1.0,2.0,14.650129318237305,20.304059982299805,1684860103.2069643,1684860130.37396
1684860130.8199093,1.0,2.0,14.700214385986328,17.83713150024414,1684860130.8199093,1684860154.6971123
1684860154.9598885,1.0,2.0,14.486052513122559,18.47224998474121,1684860154.9598885,1684860179.9494426
1684860180.5615726,1.0,2.0,16.562393188476562,20.59241485595703,1684860180.5615726,1684860205.1956944
1684860205.7095416,1.0,2.0,11.587881088256836,16.3460750579834,1684860205.7095416,1684860233.497194
1684860236.265347,1.0,2.0,15.130250930786133,19.725515365600586,1684860236.265347,1684860261.909337
1684860262.4989133,1.0,2.0,17.97544288635254,17.446155548095703,1684860262.4989133,1684860282.6931298
1684860283.0623631,1.0,2.0,12.015034675598145,16.0963077545166,1684860283.0623631,1684860309.5292037
1684860309.8585062,1.0,2.0,18.531579971313477,17.903749465942383,1684860309.8585062,1684860328.8531094
1684860329.326214,1.0,2.0,14.352341651916504,18.643720626831055,1684860329.326214,1684860354.82728
1684860355.262584,1.0,2.0,11.688796997070312,15.317588806152344,1684860355.262584,1684860381.0137365
1684860381.8477309,1.0,2.0,35.043792724609375,18.413022994995117,1684860381.8477309,1684860392.1491272
1684860392.6011386,1.0,2.0,10.167423248291016,14.012115478515625,1684860392.6011386,1684860419.74666
1684860420.0894809,1.0,2.0,25.255569458007812,16.086273193359375,1684860420.0894809,1684860432.6411679
1684860457.3023348,1.0,2.0,17.378856658935547,17.648401260375977,1684860457.3023348,1684860477.269127
1684860477.7315614,1.0,2.0,13.591948509216309,18.179601669311523,1684860477.7315614,1684860503.997112
1684860504.4518518,1.0,2.0,15.695820808410645,17.36436653137207,1684860504.4518518,1684860526.241091
1684860526.5399077,1.0,2.0,15.887633323669434,19.002582550048828,1684860526.5399077,1684860549.9543452
1684860550.7428913,1.0,2.0,21.081106185913086,19.88631248474121,1684860550.7428913,1684860568.9582548
1684860569.6111107,1.0,2.0,12.282133102416992,14.01187515258789,1684860569.6111107,1684860591.7571006
1684860605.7766523,1.0,3.0,17.32107925415039,21.33275032043457,1684860605.7766523,1684860629.9090967
1684860630.2734394,1.0,3.0,14.818556785583496,22.90481185913086,1684860630.2734394,1684860660.3033543
1684860660.6101875,1.0,3.0,39.144073486328125,23.309310913085938,1684860660.6101875,1684860672.2339144
1684860672.54238,1.0,3.0,13.634248733520508,20.246936798095703,1684860672.54238,1684860701.513541
1684860701.9220576,1.0,3.0,20.378276824951172,25.11402702331543,1684860701.9220576,1684860725.8691275
