,load,alloc,reward,sigma,event_start_time,event_end_time
1684859860.5501683,40.00823211669922,2.0,0.21153846383094788,0.5,1684859860.5501683,1684859875.697051
1684859875.9586892,35.51762771606445,2.0,0.15887850522994995,0.5,1684859875.9586892,1684859887.6993384
1684859888.5143714,40.33251953125,2.0,0.17757008969783783,0.5,1684859888.5143714,1684859904.7791622
1684859905.000419,40.55963897705078,2.0,0.10309278219938278,0.5,1684859905.000419,1684859920.5331016
1684859920.8956528,40.080474853515625,2.0,0.20370370149612427,0.5,1684859920.8956528,1684859936.5890791
1684859936.9820209,36.72275924682617,2.0,0.20183485746383667,0.5,1684859936.9820209,1684859948.0650656
1684859948.2268937,36.73231506347656,2.0,0.14705882966518402,0.5,1684859948.2268937,1684859963.6356695
1684859964.109439,40.857032775878906,2.0,0.1785714328289032,0.5,1684859964.109439,1684859980.385706
1684859981.2398055,35.244300842285156,2.0,0.17272727191448212,0.5,1684859981.2398055,1684859997.8949807
1684859998.253354,36.61094665527344,2.0,0.023255813866853714,0.5,1684859998.253354,1684860011.8831575
1684860012.2551537,39.15951919555664,2.0,0.1834862381219864,0.5,1684860012.2551537,1684860027.577099
1684860027.8100107,40.404441833496094,2.0,0.19417475163936615,0.5,1684860027.8100107,1684860042.833112
1684860043.3497667,41.09979248046875,2.0,0.18691588938236237,0.5,1684860043.3497667,1684860059.4812357
1684860059.888384,37.61680221557617,2.0,0.17924527823925018,0.5,1684860059.888384,1684860075.4931123
1684860075.8208497,39.59743881225586,2.0,0.11538461595773697,0.5,1684860075.8208497,1684860091.4026651
1684860091.8142817,37.405643463134766,2.0,0.20560747385025024,0.5,1684860091.8142817,1684860104.5931027
1684860105.6715062,38.960418701171875,2.0,0.1818181872367859,0.5,1684860105.6715062,1684860121.5850928
1684860193.3341358,33.40598678588867,1.0,0.20652173459529877,0.5,1684860193.3341358,1684860209.4090984
1684860210.5103478,42.942466735839844,1.0,0.2278480976819992,0.5,1684860210.5103478,1684860226.8578022
1684860227.0465543,38.275634765625,1.0,0.22058823704719543,0.5,1684860227.0465543,1684860238.3331077
1684860238.5406947,37.15898895263672,1.0,0.19780220091342926,0.5,1684860238.5406947,1684860253.8532753
1684860254.259997,40.75933074951172,1.0,0.1827957034111023,0.5,1684860254.259997,1684860269.7411141
1684860270.1398418,36.84934997558594,1.0,0.19780220091342926,0.5,1684860270.1398418,1684860285.445404
1684860300.9571912,35.934505462646484,1.0,0.2133333384990692,0.5,1684860300.9571912,1684860315.7062457
1684860316.3245237,36.7285041809082,1.0,0.2073170691728592,0.5,1684860316.3245237,1684860330.237424
1684860337.0540986,53.68230056762695,1.0,0.19540229439735413,0.5,1684860337.0540986,1684860353.3536985
1684860353.6821988,34.633888244628906,1.0,0.0555555559694767,0.5,1684860353.6821988,1684860366.0977845
1684860395.901581,36.432464599609375,1.0,0.20224718749523163,0.5,1684860395.901581,1684860410.0098777
1684860410.812656,34.421783447265625,1.0,0.19402985274791718,0.5,1684860410.812656,1684860423.5371566
1684860424.0246966,39.05608367919922,1.0,0.1756756752729416,0.5,1684860424.0246966,1684860436.0330696
1684860451.8213904,38.30888748168945,1.0,0.17499999701976776,0.5,1684860451.8213904,1684860462.8371115
1684860463.6129043,41.12981414794922,1.0,0.20512820780277252,0.5,1684860463.6129043,1684860478.6385005
1684860478.963916,37.058692932128906,1.0,0.1111111119389534,0.5,1684860478.963916,1684860493.9131749
1684860508.7172031,39.382476806640625,3.0,0.19178082048892975,0.5,1684860508.7172031,1684860523.3176057
1684860523.9083161,35.4047737121582,3.0,0.16049382090568542,0.5,1684860523.9083161,1684860540.6292243
1684860541.1475234,40.08241653442383,3.0,0.13698630034923553,0.5,1684860541.1475234,1684860553.721616
1684860554.2671976,36.7421875,3.0,0.17177914083003998,0.5,1684860554.2671976,1684860572.2029839
1684860572.724387,39.66246032714844,3.0,0.18589743971824646,0.5,1684860572.724387,1684860591.1549127
1684860611.2249968,38.789337158203125,3.0,0.14788731932640076,0.5,1684860611.2249968,1684860630.9211314
1684860631.2331314,36.84056854248047,3.0,0.1835443079471588,0.5,1684860631.2331314,1684860651.048243
1684860651.4847863,36.88638687133789,3.0,0.1879194676876068,0.5,1684860651.4847863,1684860669.269126
1684860669.6831472,35.319129943847656,3.0,0.12751677632331848,0.5,1684860669.6831472,1684860688.7662897
1684860689.4648273,37.680511474609375,3.0,0.07377049326896667,0.5,1684860689.4648273,1684860706.0251114
1684860706.5729992,36.63127136230469,3.0,0.14666666090488434,0.5,1684860706.5729992,1684860724.0171113
1684860725.0602725,34.6577033996582,3.0,0.027586206793785095,0.5,1684860725.0602725,1684860746.2099705
1684860746.7239301,38.44924545288086,3.0,0.18471337854862213,0.5,1684860746.7239301,1684860762.9011
