,load,alloc,reward,sigma,event_start_time,event_end_time
1684859832.7047663,41.301082611083984,2.0,0.1818181872367859,0.5,1684859832.7047663,1684859845.053111
1684859845.3980923,43.22572708129883,2.0,0.12244898080825806,0.5,1684859845.3980923,1684859859.857074
1684859860.0834908,43.737632751464844,2.0,0.1666666716337204,0.5,1684859860.0834908,1684859874.0531535
1684859874.7526073,41.79524230957031,2.0,0.1666666716337204,0.5,1684859874.7526073,1684859887.768443
1684859887.9223492,38.90541076660156,2.0,0.18367347121238708,0.5,1684859887.9223492,1684859899.9515243
1684859900.2022772,38.75546646118164,2.0,0.09090909361839294,0.5,1684859900.2022772,1684859914.1615977
1684859914.4829197,41.461002349853516,2.0,0.1195652186870575,0.5,1684859914.4829197,1684859928.7131596
1684859929.2187033,38.60361862182617,2.0,0.1881188154220581,0.5,1684859929.2187033,1684859943.4142635
1684859944.0935946,39.85271453857422,2.0,0.1666666716337204,0.5,1684859944.0935946,1684859954.2811067
1684859954.8533206,39.29318618774414,2.0,0.18627451360225677,0.5,1684859954.8533206,1684859969.6395988
1684859969.8853533,39.084781646728516,2.0,0.12903225421905518,0.5,1684859969.8853533,1684859984.3411074
1684859984.5697813,39.46438980102539,2.0,0.09090909361839294,0.5,1684859984.5697813,1684859998.911825
1684859999.1441069,36.3376350402832,2.0,0.1304347813129425,0.5,1684859999.1441069,1684860013.0690632
1684860013.288952,35.972816467285156,2.0,0.12903225421905518,0.5,1684860013.288952,1684860027.0215435
1684860027.3553824,42.793846130371094,2.0,0.1195652186870575,0.5,1684860027.3553824,1684860042.5211146
1684860042.6985362,39.888214111328125,2.0,0.1666666716337204,0.5,1684860042.6985362,1684860054.0051336
1684860054.4412258,40.97695541381836,2.0,0.1899999976158142,0.5,1684860054.4412258,1684860065.7890677
1684860065.9953282,40.29156494140625,2.0,0.17525772750377655,0.5,1684860065.9953282,1684860080.5393157
1684860081.0855849,41.0499382019043,2.0,0.1881188154220581,0.5,1684860081.0855849,1684860096.2135005
1684860096.4774067,40.606014251708984,2.0,0.1111111119389534,0.5,1684860096.4774067,1684860112.3371263
1684860112.7429447,38.64030075073242,2.0,0.1304347813129425,0.5,1684860112.7429447,1684860126.045118
1684860137.5895889,37.20675277709961,2.0,0.1538461595773697,0.5,1684860137.5895889,1684860148.609094
1684860148.9427257,43.09298324584961,2.0,0.20202019810676575,0.5,1684860148.9427257,1684860162.0771143
1684860162.4454854,37.98988723754883,2.0,0.09890110045671463,0.5,1684860162.4454854,1684860177.5810928
1684860177.9751642,37.19743347167969,2.0,0.1782178282737732,0.5,1684860177.9751642,1684860192.761131
1684860193.0765421,42.76236343383789,2.0,0.13829787075519562,0.5,1684860193.0765421,1684860206.8971064
1684860207.110993,38.440181732177734,2.0,0.15217390656471252,0.5,1684860207.110993,1684860221.8871982
1684860237.416555,39.40182876586914,3.0,0.12765957415103912,0.5,1684860237.416555,1684860248.9896224
1684860249.5994418,38.536128997802734,3.0,0.17171716690063477,0.5,1684860249.5994418,1684860261.1210968
1684860261.412636,37.82240295410156,3.0,0.20000000298023224,0.5,1684860261.412636,1684860276.2451146
1684860276.5351427,43.00479507446289,3.0,0.18000000715255737,0.5,1684860276.5351427,1684860290.6731005
1684860316.169889,38.875030517578125,6.0,0.024390242993831635,0.5,1684860316.169889,1684860327.5396552
