,load,alloc,reward,sigma,event_start_time,event_end_time
1684858845.5146854,41.94186019897461,2.0,0.1304347813129425,0.5,1684858845.5146854,1684858859.2956672
1684858859.44654,41.738861083984375,2.0,0.1195652186870575,0.5,1684858859.44654,1684858870.6591125
1684858870.872624,43.38418197631836,2.0,0.16842105984687805,0.5,1684858870.872624,1684858883.8958032
1684858884.2576597,40.734066009521484,2.0,0.16129031777381897,0.5,1684858884.2576597,1684858899.748379
1684858900.0047352,40.12519454956055,2.0,0.17525772750377655,0.5,1684858900.0047352,1684858914.8084018
1684858914.9981835,37.82383728027344,2.0,0.1666666716337204,0.5,1684858914.9981835,1684858927.5299633
1684858927.952751,42.14863586425781,2.0,0.20000000298023224,0.5,1684858927.952751,1684858941.2153397
1684858941.7624388,38.26154708862305,2.0,0.1666666716337204,0.5,1684858941.7624388,1684858955.9803686
1684858956.2612476,38.867923736572266,2.0,0.1595744639635086,0.5,1684858956.2612476,1684858970.257364
1684858970.468128,37.95279312133789,2.0,0.12087912112474442,0.5,1684858970.468128,1684858984.0112686
1684858984.2955115,39.6726188659668,2.0,0.1111111119389534,0.5,1684858984.2955115,1684858995.235046
1684858995.4089677,39.902061462402344,2.0,0.16326530277729034,0.5,1684858995.4089677,1684859008.240385
1684859008.5956395,36.686256408691406,2.0,0.08988764137029648,0.5,1684859008.5956395,1684859022.3610122
1684859022.6268098,36.43430709838867,2.0,0.10112359374761581,0.5,1684859022.6268098,1684859034.3739796
1684859034.745932,38.19084548950195,2.0,0.1881188154220581,0.5,1684859034.745932,1684859045.3243837
1684859045.6412268,42.69635009765625,2.0,0.1899999976158142,0.5,1684859045.6412268,1684859060.8884318
1684859061.501823,41.175636291503906,2.0,0.1473684161901474,0.5,1684859061.501823,1684859076.6564152
1684859076.9542513,40.65606689453125,2.0,0.1649484485387802,0.5,1684859076.9542513,1684859090.2364016
1684859090.6247342,41.88779830932617,2.0,0.15789473056793213,0.5,1684859090.6247342,1684859104.2563894
1684859104.484599,38.65409469604492,2.0,0.12903225421905518,0.5,1684859104.484599,1684859119.308384
1684859119.6289,40.18257522583008,2.0,0.10989011079072952,0.5,1684859119.6289,1684859133.7643797
1684859133.9779036,37.22569274902344,2.0,0.1666666716337204,0.5,1684859133.9779036,1684859145.7171075
1684859145.9597409,37.68748092651367,2.0,0.1666666716337204,0.5,1684859145.9597409,1684859160.4207764
1684859160.7934713,43.130001068115234,2.0,0.1881188154220581,0.5,1684859160.7934713,1684859174.2643728
