,load,alloc,reward,sigma,event_start_time,event_end_time
1684858865.4119127,38.000396728515625,2.0,0.07954545319080353,0.5,1684858865.4119127,1684858879.964392
1684858880.7670777,35.9295768737793,2.0,0.19801980257034302,0.5,1684858880.7670777,1684858893.82039
1684858894.1137216,40.70405197143555,2.0,0.1782178282737732,0.5,1684858894.1137216,1684858909.984378
1684858910.284453,41.666786193847656,2.0,0.09473684430122375,0.5,1684858910.284453,1684858927.3484032
1684858955.3668678,38.00468826293945,2.0,0.08433734625577927,0.5,1684858955.3668678,1684858965.9971356
1684858966.3094907,39.35654830932617,2.0,0.1899999976158142,0.5,1684858966.3094907,1684858977.6417856
1684858978.2253447,40.43658447265625,2.0,0.1304347813129425,0.5,1684858978.2253447,1684858989.03239
1684858989.3252344,34.40626907348633,2.0,0.10000000149011612,0.5,1684858989.3252344,1684859003.8284051
1684859004.3814912,37.95009994506836,2.0,0.20000000298023224,0.5,1684859004.3814912,1684859018.5843527
1684859019.2958887,39.328433990478516,2.0,0.19230769574642181,0.5,1684859019.2958887,1684859029.5683546
1684859029.9650211,42.60480880737305,2.0,0.19801980257034302,0.5,1684859029.9650211,1684859042.4284027
1684859042.730615,39.30561828613281,2.0,0.21212121844291687,0.5,1684859042.730615,1684859052.8563938
1684859053.4170158,41.53427505493164,2.0,0.07777778059244156,0.5,1684859053.4170158,1684859069.7168071
1684859070.0144699,37.700042724609375,2.0,0.058139536529779434,0.5,1684859070.0144699,1684859085.3990674
1684859085.8094995,36.90443801879883,2.0,0.19191919267177582,0.5,1684859085.8094995,1684859098.6805797
1684859099.2104309,40.79839324951172,2.0,0.18446601927280426,0.5,1684859099.2104309,1684859111.784456
1684859112.210426,36.376220703125,2.0,0.1195652186870575,0.5,1684859112.210426,1684859125.5433116
1684859125.9741292,36.32154846191406,2.0,0.19417475163936615,0.5,1684859125.9741292,1684859136.4087067
1684859136.568996,36.08445739746094,2.0,0.024096384644508362,0.5,1684859136.568996,1684859152.8363872
1684859153.0598464,37.766292572021484,2.0,0.12765957415103912,0.5,1684859153.0598464,1684859167.702534
1684859168.3311503,38.874290466308594,2.0,0.1899999976158142,0.5,1684859168.3311503,1684859181.9391158
1684859182.1785357,35.27098083496094,2.0,0.20000000298023224,0.5,1684859182.1785357,1684859193.434248
1684859193.8366404,34.61224365234375,2.0,0.19607843458652496,0.5,1684859193.8366404,1684859210.0447776
1684859210.6551237,38.103851318359375,2.0,0.18367347121238708,0.5,1684859210.6551237,1684859225.8504379
1684859226.4420357,41.23908233642578,2.0,0.19801980257034302,0.5,1684859226.4420357,1684859239.9243915
1684859240.2659202,37.92777633666992,2.0,0.20000000298023224,0.5,1684859240.2659202,1684859251.9723802
1684859252.4466178,39.50745391845703,2.0,0.19191919267177582,0.5,1684859252.4466178,1684859269.076391
1684859269.5170984,38.06642532348633,2.0,0.1899999976158142,0.5,1684859269.5170984,1684859286.2247355
1684859286.5444233,38.4710578918457,2.0,0.11702127754688263,0.5,1684859286.5444233,1684859302.8163955
1684859303.4592175,36.781124114990234,2.0,0.08888889104127884,0.5,1684859303.4592175,1684859317.6240914
1684859318.3141935,37.32550048828125,2.0,0.19607843458652496,0.5,1684859318.3141935,1684859332.1385221
1684859332.4785972,39.99198532104492,2.0,0.02469135820865631,0.5,1684859332.4785972,1684859346.4563973
1684859346.7806954,36.16929244995117,2.0,0.18627451360225677,0.5,1684859346.7806954,1684859361.240475
1684859361.8456533,35.57445526123047,2.0,0.19191919267177582,0.5,1684859361.8456533,1684859377.868387
1684859378.1278331,40.7325439453125,2.0,0.08791209012269974,0.5,1684859378.1278331,1684859394.2083418
1684859394.3760445,36.03892135620117,2.0,0.024390242993831635,0.5,1684859394.3760445,1684859409.3043487
1684859409.7676651,34.867340087890625,2.0,0.13829787075519562,0.5,1684859409.7676651,1684859422.5016446
1684859422.8267531,37.68329620361328,2.0,0.11827956885099411,0.5,1684859422.8267531,1684859438.0324292
1684859438.4135811,34.26730728149414,2.0,0.13978494703769684,0.5,1684859438.4135811,1684859453.5883944
1684859454.1558585,38.183197021484375,2.0,0.1304347813129425,0.5,1684859454.1558585,1684859467.7220354
1684859467.9195576,40.60926818847656,2.0,0.19387754797935486,0.5,1684859467.9195576,1684859481.1923902
1684859481.4501371,37.041255950927734,2.0,0.21782177686691284,0.5,1684859481.4501371,1684859496.7843904
1684859497.2804239,36.968482971191406,2.0,0.20388349890708923,0.5,1684859497.2804239,1684859509.9128056
1684859510.4193692,40.70917892456055,2.0,0.20000000298023224,0.5,1684859510.4193692,1684859520.736453
1684859521.1737342,35.50699996948242,2.0,0.1881188154220581,0.5,1684859521.1737342,1684859537.4803782
1684859537.8849936,38.74412536621094,2.0,0.19417475163936615,0.5,1684859537.8849936,1684859549.6803303
1684859550.0009363,37.5782470703125,2.0,0.1881188154220581,0.5,1684859550.0009363,1684859564.9563978
1684859565.4294977,37.48245620727539,2.0,0.1899999976158142,0.5,1684859565.4294977,1684859575.9677615
1684859576.1841981,41.3082275390625,2.0,0.12765957415103912,0.5,1684859576.1841981,1684859586.2548308
1684859586.8442585,39.78398132324219,2.0,0.19191919267177582,0.5,1684859586.8442585,1684859601.4983974
1684859602.0111094,39.45761489868164,2.0,0.1881188154220581,0.5,1684859602.0111094,1684859617.2933302
1684859617.9167984,39.872432708740234,2.0,0.1304347813129425,0.5,1684859617.9167984,1684859632.21239
1684859632.6217413,38.0077018737793,2.0,0.08888889104127884,0.5,1684859632.6217413,1684859647.6187012
1684859648.1880572,35.775238037109375,2.0,0.1489361673593521,0.5,1684859648.1880572,1684859662.052395
1684859662.4030526,36.72045135498047,2.0,0.19801980257034302,0.5,1684859662.4030526,1684859677.7895741
1684859678.3009338,36.45698165893555,2.0,0.20388349890708923,0.5,1684859678.3009338,1684859694.2923837
1684859694.8373594,36.57270050048828,2.0,0.13829787075519562,0.5,1684859694.8373594,1684859709.3563864
1684859709.8400226,36.34246826171875,2.0,0.08045977354049683,0.5,1684859709.8400226,1684859725.964409
1684859726.3717902,35.0709228515625,2.0,0.1899999976158142,0.5,1684859726.3717902,1684859740.172396
1684859740.6412427,34.90412521362305,2.0,0.024390242993831635,0.5,1684859740.6412427,1684859755.6537943
